OBJNAME,REGION
DESI J166.2090+04.3174,
DESI J043.8290-43.8224,
DESI J351.8233-80.6484,
DESI J233.2686+04.4091,
DESI J348.7983+20.0090,
DESI J200.5385-82.7786,
DESI J061.2528+03.1326,
DESI J140.2878-86.4869,
DESI J008.9303+18.0788,
DESI J353.9641+29.2167,
DESI J318.3062-06.6825,
DESI J238.9922-25.5944,
DESI J032.7885+20.2880,
DESI J262.8401+13.4873,
DESI J249.6642+01.8545,
DESI J349.1998+25.0808,
DESI J127.6692-86.4711,
DESI J084.9641-80.3712,
DESI J345.9102+22.4529,
DESI J230.5057-10.2921,
DESI J350.6616+31.8915,
DESI J046.8504-21.9814,
DESI J042.8947-00.5892,
DESI J327.8118+02.5609,
DESI J213.9962-33.5433,
DESI J282.1684-55.0455,
DESI J271.7183+29.5036,
DESI J025.0054-49.4424,
DESI J200.2552-87.6846,
DESI J067.0950+09.6510,
DESI J340.8055+26.1544,
DESI J355.0412+04.3107,
DESI J022.8357-20.8709,
DESI J036.2360+11.6242,
DESI J124.5262-02.4174,
DESI J318.2380+16.4218,
DESI J232.8286+04.5114,
DESI J347.1486+19.7129,
DESI J348.0512-42.3780,
DESI J318.3101-05.2046,
DESI J033.6886+20.4229,
DESI J032.7957-20.5391,
DESI J126.0146-85.1764,
DESI J060.8900-68.8898,
DESI J324.4420+12.6849,
DESI J294.2923-66.4335,
DESI J345.3666+21.8297,
DESI J261.9284-78.4226,
DESI J320.6624-06.6793,
DESI J287.0911-77.6266,
DESI J074.9724+07.5036,
DESI J289.8381-37.8217,
DESI J111.9280-51.0725,
DESI J342.7281+22.8859,
DESI J318.4393-07.4104,
DESI J212.7140-84.6708,
DESI J249.6292-83.4334,
DESI J290.0241-48.1571,
DESI J147.7049+19.0696,
DESI J347.2768+17.8396,
DESI J162.1591-86.8698,
DESI J042.3497-47.0802,
DESI J145.4916+14.9647,
DESI J264.0635+14.6139,
DESI J264.4540-79.3708,
DESI J243.2503-19.4368,
DESI J057.3452-32.9070,
DESI J205.8465-84.9101,
DESI J210.7548-86.6602,
DESI J352.2219+33.3892,
DESI J323.8675-55.0961,
DESI J309.2446-00.8831,
DESI J345.0696+21.1081,
DESI J039.7401-68.8979,
DESI J359.5332+19.5110,
DESI J036.8324-24.1930,
DESI J347.4057+17.4079,
DESI J347.0850+15.2677,
DESI J318.8372-10.2803,
DESI J260.9688+11.5560,
DESI J331.0413-83.1362,
DESI J231.5068-29.5175,
DESI J073.6575-85.1525,
DESI J322.2757-73.3044,
DESI J134.3659-03.7453,
DESI J261.1021-76.8169,
DESI J231.0181-28.3055,
DESI J308.1876-00.2308,
DESI J319.3076-05.1839,
DESI J116.4503-71.9689,
DESI J266.1833-71.5924,
DESI J320.0737-08.3766,
DESI J194.5514-26.6274,
DESI J032.3403-21.5586,
DESI J035.3326+23.2761,
DESI J081.4497-20.5189,
DESI J155.2228-86.3928,
DESI J137.5657-85.6443,
DESI J262.8289-79.0059,
DESI J041.9845+11.2219,
DESI J072.1304-53.1338,
DESI J023.9540+12.2431,
DESI J317.0184-12.1073,
DESI J233.1547-82.5679,
DESI J317.0371-05.3856,
DESI J218.3189-22.4775,
DESI J316.6631+04.6759,
DESI J345.4462+23.1575,
DESI J347.2710+16.5867,
DESI J347.0442+22.8269,
DESI J021.5807+27.7771,
DESI J289.9212-58.8167,
DESI J069.9444-06.3448,
DESI J317.3850-09.0548,
DESI J228.4045-88.0355,
DESI J144.0357-16.4937,
DESI J271.6207-74.4868,
DESI J331.6189-40.9450,
DESI J229.4606-33.6577,
DESI J068.9015-05.1508,
DESI J052.3698+03.6285,
DESI J181.6280-05.0662,
DESI J076.4344-07.0194,
DESI J016.9335-84.1122,
DESI J232.5723-26.9903,
DESI J327.6468+13.2032,
DESI J157.5519-19.7652,
DESI J253.1011+27.1018,
DESI J271.0040-80.3196,
DESI J285.4584-68.2957,
DESI J023.6717-17.8221,
DESI J343.6187+24.6674,
DESI J328.9585-00.7851,
DESI J069.0487-64.9280,
DESI J074.6430-26.5859,
DESI J133.7193-08.2244,
DESI J319.0309-10.2245,
DESI J012.2956-24.6786,
DESI J309.7259-66.8647,
DESI J077.4044-35.3137,
DESI J314.2309+10.6475,
DESI J320.7262+10.5158,
DESI J202.0874-12.4633,
DESI J318.5958-54.9014,
DESI J330.2139+04.1075,
DESI J096.8529-76.8394,
DESI J348.8094+21.9354,
DESI J346.9521+14.6871,
DESI J263.4210+13.6416,
DESI J071.0446-08.6652,
DESI J118.6726-87.5515,
DESI J203.5318-02.2379,
DESI J238.7388-23.4190,
DESI J065.0870+03.1177,
DESI J278.3305-68.7598,
DESI J238.9125-25.9742,
DESI J137.5395-88.2079,
DESI J267.1180+12.9659,
DESI J249.5422+04.8381,
DESI J289.2005-36.4960,
DESI J359.0653-11.9651,
DESI J187.9754-35.9512,
DESI J288.3844-37.9204,
DESI J237.4007-11.3544,
DESI J136.1518-12.0931,
DESI J052.8347-53.7918,
DESI J227.9375-03.1143,
DESI J347.4228+23.1077,
DESI J054.6634-05.5773,
DESI J031.7697+21.2789,
DESI J179.8461-36.8310,
DESI J358.9897-36.6251,
DESI J164.3641-86.9482,
DESI J044.2424+06.0651,
DESI J259.9282-76.8531,
DESI J286.8004-77.4963,
DESI J241.3041-87.9982,
DESI J346.2864+13.0534,
DESI J211.6665-86.7639,
DESI J007.1739+16.6538,
DESI J208.6763-87.0517,
DESI J224.7838+10.3783,
DESI J258.7997-79.9160,
DESI J297.5932-65.9342,
DESI J175.9090-32.7196,
DESI J318.9815-08.3564,
DESI J039.8677-21.6306,
DESI J073.4502-75.3004,
DESI J350.6888+31.0517,
DESI J037.9167-10.1538,
DESI J314.5068+12.0588,
DESI J327.1774-08.6545,
DESI J107.6040+30.7733,
DESI J052.0104-22.1100,
DESI J204.1344-85.0856,
DESI J008.0217+18.1407,
DESI J217.2865-87.0045,
DESI J324.3181+12.2724,
DESI J279.3382-61.0055,
DESI J347.4292+19.7488,
DESI J266.0445-76.4742,
DESI J250.1096-86.3079,
DESI J174.5041-87.9410,
DESI J188.2107-08.8779,
DESI J088.8678-50.4748,
DESI J325.4265-52.7886,
DESI J050.6982-47.4968,
DESI J321.3062-05.9005,
DESI J320.2235-08.2138,
DESI J166.3192+19.4907,
DESI J342.5453-11.0057,
DESI J171.5876-30.6844,
DESI J170.7658-08.0831,
DESI J258.8218-79.6187,
DESI J261.0591+14.6836,
DESI J137.7623+10.1346,
DESI J048.4875-12.3277,
DESI J033.8915-46.7017,
DESI J019.5769+17.1808,
DESI J244.8160+03.3542,
DESI J173.7495-15.2213,
DESI J326.5982+14.7584,
DESI J351.7111+31.3023,
DESI J049.3200-60.0263,
DESI J210.8119-21.5075,
DESI J347.3927+16.2857,
DESI J298.0516-74.6102,
DESI J230.6723-29.5088,
DESI J010.8728-55.9632,
DESI J214.7535-86.9737,
DESI J053.4528-18.7774,
DESI J330.1652-78.9314,
DESI J209.9137-40.4833,
DESI J040.2454-43.4517,
DESI J232.4555-87.7551,
DESI J168.2135-36.3891,
DESI J230.4265-33.4249,
DESI J118.5664+29.3721,
DESI J167.7648-20.8588,
DESI J216.1759-87.0069,
DESI J234.4733-12.7856,
DESI J249.7443+08.9350,
DESI J176.9292-87.7903,
DESI J046.1938-61.7405,
DESI J081.9671-32.6944,
DESI J230.4161-33.0988,
DESI J124.8534-06.0602,
DESI J044.4793+03.2947,
DESI J003.0947+25.2398,
DESI J279.1167-64.3866,
DESI J343.3403-87.0133,
DESI J288.4856-70.6101,
DESI J180.5190-87.6991,
DESI J013.9257-39.4735,
DESI J241.1820+08.7784,
DESI J345.3788+21.8613,
DESI J030.4707+19.8905,
DESI J324.3384-56.1270,
DESI J286.1469-77.0928,
DESI J114.3416-74.6433,
DESI J208.9722-04.8919,
DESI J298.3066-78.9472,
DESI J039.8412+19.0686,
DESI J146.7100-86.2874,
DESI J232.7754-28.0135,
DESI J331.1572+11.7917,
DESI J094.9328-45.5125,
DESI J351.3790+30.5719,
DESI J327.8869-46.0067,
DESI J294.7229-69.0098,
DESI J232.0995-28.4682,
DESI J233.5178-19.4004,
DESI J244.3928-13.2562,
DESI J247.2547-81.4742,
DESI J319.4042+12.9283,
DESI J027.7904-33.9667,
DESI J347.0810+18.4881,
DESI J131.2313-86.5640,
DESI J110.7825+33.2348,
DESI J076.4735-85.9977,
DESI J228.1822-07.1886,
DESI J069.0344-12.2749,
DESI J183.5624-82.6898,
DESI J146.1630-86.3418,
DESI J255.5022+27.0811,
DESI J320.2470-07.1807,
DESI J316.7644-09.3832,
DESI J216.1473-19.0425,
DESI J294.9491-68.7572,
DESI J059.1920-34.5131,
DESI J043.5646-58.9529,
DESI J117.8905+08.3033,
DESI J077.4514-85.7638,
DESI J177.0278+13.6577,
DESI J216.7395-86.4126,
DESI J219.6957-06.9963,
DESI J319.3827-07.6157,
DESI J336.9591+06.7644,
DESI J138.5356-82.7088,
DESI J346.4180+23.7429,
DESI J051.1609-32.4865,
DESI J290.4410-58.6909,
DESI J023.4333-16.8309,
DESI J307.6885-56.6321,
DESI J167.6521-02.6120,
DESI J019.3423+16.2920,
DESI J342.8137+17.6287,
DESI J299.3256-78.9072,
DESI J203.7194-84.8520,
DESI J061.1839-69.0769,
DESI J043.2083-48.4161,
DESI J166.9093-87.0252,
DESI J231.9861-28.7453,
DESI J103.0146-76.0451,
DESI J357.4122-59.8708,
DESI J326.6804+20.4508,
DESI J328.4983-03.1563,
DESI J320.3059-06.8394,
DESI J235.0809-26.5793,
DESI J195.2555-29.4604,
DESI J070.3299-10.7207,
DESI J321.9304-05.8408,
DESI J320.5511-06.8439,
DESI J215.5850-84.3070,
DESI J207.2347-87.1736,
DESI J232.1613-28.1921,
DESI J255.2000+08.8786,
DESI J223.1249-84.6179,
DESI J076.0589-08.3956,
DESI J261.6357-76.4051,
DESI J058.3516-78.3080,
DESI J257.5272+14.8553,
DESI J347.5952+20.7225,
DESI J323.9238+04.8135,
DESI J255.9642+07.7850,
DESI J317.6466-04.3863,
DESI J343.1001+24.7381,
DESI J310.8957-39.1824,
DESI J244.7656-87.9654,
DESI J119.3521+20.8819,
DESI J011.0497-84.3379,
DESI J011.1890+08.3141,
DESI J064.7161-62.3931,
DESI J052.1001-04.1879,
DESI J245.0982-19.1755,
DESI J001.3469-11.4099,
DESI J259.4537+11.1420,
DESI J346.9170+16.4776,
DESI J095.0774-58.5409,
DESI J352.9672+28.5439,
DESI J044.9533-78.7090,
DESI J350.0578+30.9612,
DESI J347.9853+23.9005,
DESI J196.9079-38.4344,
DESI J052.0074-20.9126,
DESI J215.6919-86.9318,
DESI J325.2088+02.6955,
DESI J347.0691+21.0837,
DESI J291.8200-59.0884,
DESI J203.8910+09.8296,
DESI J350.8719+32.1965,
DESI J191.6198-83.9157,
DESI J317.0999-04.2295,
DESI J346.2287+13.0220,
DESI J054.3878-26.5105,
DESI J308.2917+05.4135,
DESI J007.4572+18.1500,
DESI J019.1185-30.8858,
DESI J089.4537-33.6978,
DESI J149.8926-87.4815,
DESI J325.7146+20.1861,
DESI J167.6360-86.6175,
DESI J229.8145-33.4084,
DESI J294.1175-78.8487,
DESI J341.9261+23.6341,
DESI J353.0611-59.3357,
DESI J212.0402-33.5236,
DESI J348.6303-79.5870,
DESI J142.5897-86.4367,
DESI J280.1456-63.2768,
DESI J170.0953-86.5946,
DESI J081.9250-26.1645,
DESI J298.6005-79.0836,
DESI J231.5968-30.7626,
DESI J035.7753+19.8989,
DESI J011.9241-27.0762,
DESI J326.9494+25.0564,
DESI J113.1461-68.2694,
DESI J316.5260-09.4136,
DESI J252.0740-85.8989,
DESI J306.4838-74.5060,
DESI J355.7725-42.9786,
DESI J294.6041-76.7469,
DESI J141.5291-85.9025,
DESI J297.2270-79.1130,
DESI J170.2552-86.6360,
DESI J232.3347-28.1582,
DESI J233.6759-27.3255,
DESI J279.1881-76.5564,
DESI J288.6916-37.1775,
DESI J350.6379+33.8333,
DESI J318.2183-09.3119,
DESI J169.9000-11.0015,
DESI J126.3571-87.4540,
DESI J346.3814+20.9101,
DESI J296.2003-81.3545,
DESI J233.4559-26.7492,
DESI J261.5876-77.1610,
DESI J314.1818-77.7053,
DESI J285.2722-77.9829,
DESI J233.9013-27.7825,
DESI J323.9404+11.9654,
DESI J316.2034-12.1121,
DESI J057.9809-37.8719,
DESI J179.8535-35.1853,
DESI J235.1281+17.0980,
DESI J216.6883-23.8306,
DESI J076.5420-03.9102,
DESI J235.8114+14.6954,
DESI J185.8676-88.8079,
DESI J350.9157+08.0964,
DESI J070.5764-10.0558,
DESI J043.0969+08.4974,
DESI J015.4582-07.6307,
DESI J218.1687-39.2919,
DESI J307.8156-40.4851,
DESI J172.8556-35.6522,
DESI J319.4609-08.1005,
DESI J256.9544-83.9871,
DESI J022.3578+12.1322,
DESI J231.3192-05.3919,
DESI J038.0685-84.6125,
DESI J262.7426-78.2092,
DESI J031.2829+20.6173,
DESI J322.5971-07.6972,
DESI J318.3515-08.4003,
DESI J232.8069-27.1120,
DESI J162.5069+00.4976,
DESI J048.4765-12.3683,
DESI J164.8513-86.9207,
DESI J328.3633+12.9226,
DESI J035.8556+19.6163,
DESI J288.6846-38.2412,
DESI J317.4710-62.9216,
DESI J234.3535-27.0846,
DESI J172.1405-28.6093,
DESI J036.1122+19.4911,
DESI J346.2648+25.5905,
DESI J186.4619+02.5342,
DESI J078.4014-12.0170,
DESI J318.8011-09.9421,
DESI J298.0868-59.8790,
DESI J321.0513-82.0900,
DESI J082.0281-24.7121,
DESI J002.5740+20.6262,
DESI J294.6968-68.9634,
DESI J007.0888-70.2075,
DESI J347.7220+19.6837,
DESI J231.7924-30.1829,
DESI J225.8055+04.6291,
DESI J327.1364-63.0615,
DESI J198.2020-07.2379,
DESI J016.3882-11.3966,
DESI J031.3639+20.6587,
DESI J320.5286-09.0871,
DESI J219.1396-86.2784,
DESI J267.9902-80.6833,
DESI J028.0835+11.2165,
DESI J342.9965-78.0183,
DESI J047.2299-78.8056,
DESI J232.0114-28.6290,
DESI J038.3082-14.4144,
DESI J316.1448-03.1111,
DESI J350.3805+32.3324,
DESI J022.3071-13.7079,
DESI J200.2109-85.0541,
DESI J347.3076+18.9186,
DESI J037.7903+20.0933,
DESI J230.1828-33.1493,
DESI J313.3428-82.9634,
DESI J008.8572-55.4290,
DESI J232.0297-28.3460,
DESI J344.4264-36.0838,
DESI J032.0571+18.1233,
DESI J042.9283+08.5809,
DESI J331.0405-32.3828,
DESI J342.9311+22.6194,
DESI J187.3404+01.7386,
DESI J279.2680-61.1599,
DESI J294.6501-48.7865,
DESI J288.4955-79.4733,
DESI J167.2153-86.8915,
DESI J298.9654-79.8796,
DESI J227.7404-26.8252,
DESI J288.3220-38.8204,
DESI J188.6327-04.3218,
DESI J082.9642-54.5973,
DESI J281.3394-85.9579,
DESI J070.3419-04.0150,
DESI J281.2826-85.1376,
DESI J150.0313-28.9773,
DESI J259.3780-77.2191,
DESI J316.7936-07.5873,
DESI J259.5461-76.9507,
DESI J257.2862-80.0631,
DESI J233.0735-27.4957,
DESI J325.5714+13.5387,
DESI J147.6615-87.3448,
DESI J226.9474-87.8239,
DESI J327.5790+13.2267,
DESI J355.2634-57.3441,
DESI J308.2130+02.1245,
DESI J346.3251+22.9226,
DESI J233.5230-30.1325,
DESI J317.6807-04.3284,
DESI J014.1974+25.8990,
DESI J292.0533-79.6034,
DESI J319.8728-07.3660,
DESI J009.3137-22.7710,
DESI J305.7913-57.1013,
DESI J076.1580-07.5146,
DESI J284.9309-81.8373,
DESI J306.9001+01.3721,
DESI J232.5959-28.6070,
DESI J168.1742-85.6666,
DESI J307.6687+00.9805,
DESI J346.3428+20.8114,
DESI J319.1421-08.4291,
DESI J327.2682+26.2469,
DESI J152.2960-82.1217,
DESI J349.7693+27.3030,
DESI J346.2520+22.4736,
DESI J256.0371+27.0993,
DESI J348.0961+19.5814,
DESI J346.3725+18.6673,
DESI J315.7099-04.4461,
DESI J302.7323-20.9398,
DESI J206.2563-83.1499,
DESI J349.2639+25.0068,
DESI J322.3504-07.5135,
DESI J317.2018-83.9240,
DESI J320.2638-08.0609,
DESI J090.5141-87.1953,
DESI J068.6384-33.4923,
DESI J346.3397+12.8528,
DESI J243.0109-87.3546,
DESI J034.3579+16.0352,
DESI J283.3486-58.4108,
DESI J260.0200-79.4317,
DESI J027.1758-19.7427,
DESI J346.5517+24.6128,
DESI J156.9855-02.7608,
DESI J230.0379-33.7060,
DESI J019.2191-08.2168,
DESI J345.3203+21.9683,
DESI J074.8935-00.2198,
DESI J244.0375-16.0544,
DESI J240.1186-79.6550,
DESI J067.8825-05.6423,
DESI J060.6987-68.8085,
DESI J352.3123-03.1484,
DESI J262.5374-76.2615,
DESI J343.4142-45.0592,
DESI J232.5327-26.7402,
DESI J116.3380-74.8060,
DESI J351.8520+33.2762,
DESI J033.1908-87.2545,
DESI J025.6377-04.8488,
DESI J356.2048-38.4348,
DESI J007.4485-39.7698,
DESI J176.9399-86.9644,
DESI J294.6217-77.6855,
DESI J174.4975-30.8976,
DESI J216.1051-27.4183,
DESI J060.3344-07.2939,
DESI J348.8939+20.0192,
DESI J060.2101-63.1203,
DESI J061.0449+00.8493,
DESI J015.8424-51.6149,
DESI J347.6221+20.7368,
DESI J334.4491+27.2006,
DESI J318.2890-04.4701,
DESI J358.8852+20.8891,
DESI J008.7154-34.2112,
DESI J168.8266+12.8984,
DESI J323.8905+22.2625,
DESI J326.9506+22.2853,
DESI J153.2854-86.7405,
DESI J218.6776-87.0107,
DESI J163.1170-87.9243,
DESI J318.4349-09.4436,
DESI J261.8736+19.9665,
DESI J074.6812-09.8562,
DESI J008.9149+29.7458,
DESI J021.2419+18.0467,
DESI J081.8709-07.0810,
DESI J342.6473+05.9381,
DESI J174.4786+31.7278,
DESI J294.3304-81.9571,
DESI J129.0778-87.2516,
DESI J215.5888-84.2868,
DESI J319.2303+16.7456,
DESI J320.2703-08.0811,
DESI J187.1173-39.3424,
DESI J260.2767-79.3793,
DESI J014.9789-81.8074,
DESI J231.5194+18.1289,
DESI J093.5422-46.0625,
DESI J318.9197-08.3128,
DESI J233.5506-23.5283,
DESI J179.5889-35.4898,
DESI J251.6265-83.5421,
DESI J018.9434+16.7181,
DESI J329.0409-76.5251,
DESI J265.2900-76.6526,
DESI J319.0756+16.6693,
DESI J233.2448-28.0803,
DESI J261.5259-78.7928,
DESI J320.9195-07.5934,
DESI J123.5142-87.6219,
DESI J284.1548-51.9379,
DESI J003.1443+24.4951,
DESI J181.0212+19.9982,
DESI J349.3402-53.9614,
DESI J202.2988-84.7369,
DESI J218.5053-87.3314,
DESI J321.1544-44.9010,
DESI J345.4195-30.1134,
DESI J319.2538-08.0407,
DESI J294.9413-69.5172,
DESI J328.3865-54.3171,
DESI J345.1102+21.1006,
DESI J170.0270-86.0277,
DESI J317.2254-08.9732,
DESI J032.8073-85.2517,
DESI J080.2687-13.5602,
DESI J245.8045-87.2958,
DESI J231.3986-24.3460,
DESI J211.9844-84.6556,
DESI J311.7804+08.0377,
DESI J263.1894-75.1055,
DESI J206.9588-84.6088,
DESI J342.9903-12.8785,
DESI J319.9744-08.4739,
DESI J009.3465-81.7372,
DESI J150.9485-86.0114,
DESI J112.0834-76.0678,
DESI J261.1773-76.8417,
DESI J233.1257-03.6124,
DESI J232.9030-26.5129,
DESI J212.1238-84.6366,
DESI J041.4830-43.9463,
DESI J315.6879-04.4764,
DESI J044.7895-14.8060,
DESI J235.0680-06.9330,
DESI J318.6476-07.6538,
DESI J291.2295-49.4483,
DESI J321.0181-05.9805,
DESI J255.8958-79.6054,
DESI J222.9180-31.5740,
DESI J106.9932-59.3129,
DESI J312.7704-79.5097,
DESI J317.7813-04.5927,
DESI J243.9236-87.5054,
DESI J326.7371+20.4914,
DESI J028.7040+07.1232,
DESI J016.4172-23.9514,
DESI J317.0809+12.8876,
DESI J030.8545-20.7252,
DESI J325.6999-55.5317,
DESI J288.7751-52.4045,
DESI J345.9971+21.3219,
DESI J309.7528-09.0903,
DESI J351.1446+33.2990,
DESI J214.8513-03.3599,
DESI J200.0633-40.9289,
DESI J322.1059+12.6786,
DESI J343.3463+16.8433,
DESI J317.3494+06.0437,
DESI J324.0659+12.3469,
DESI J213.5548-86.3869,
DESI J236.9011-11.8138,
DESI J347.5554+20.7716,
DESI J148.1366-03.9980,
DESI J263.1191-78.9020,
DESI J075.9667-06.4206,
DESI J322.0143-07.0373,
DESI J320.3734-06.6723,
DESI J249.1467+09.0762,
DESI J294.1093-65.0145,
DESI J287.1251-77.1173,
DESI J218.1683-38.7648,
DESI J344.5650+00.1096,
DESI J033.7642-85.2084,
DESI J343.9507-36.6377,
DESI J319.9047-08.4283,
DESI J312.4278-11.2517,
DESI J325.3651-14.1529,
DESI J043.0236-40.8339,
DESI J139.7248-86.3647,
DESI J318.7776-07.7974,
DESI J147.4053-12.5098,
DESI J264.0550-76.3848,
DESI J167.9291+27.9866,
DESI J305.4908-82.2344,
DESI J086.5865-15.0260,
DESI J173.7612-87.0127,
DESI J320.6243-78.2899,
DESI J210.2991-84.9886,
DESI J051.1908-63.9904,
DESI J319.9706-08.6616,
DESI J076.8124-06.4235,
DESI J076.7897-84.7268,
DESI J201.3998-37.5917,
DESI J256.3462+17.7864,
DESI J018.2544-37.1321,
DESI J259.1871-77.3083,
DESI J172.6230-21.7075,
DESI J345.4060+25.3287,
DESI J186.1067-42.0866,
DESI J284.0255-76.9225,
DESI J350.9309+33.4296,
DESI J295.0359-69.4315,
DESI J347.5959+16.7924,
DESI J319.2829+13.5236,
DESI J216.1197-86.9050,
DESI J257.4876+14.8123,
DESI J062.8179-48.3150,
DESI J350.9713+32.2430,
DESI J348.3899+20.0427,
DESI J347.6704+23.6182,
DESI J190.7734-88.0109,
DESI J076.2511-06.9702,
DESI J258.0713-77.2495,
DESI J321.3649-06.0578,
DESI J215.3861-86.5200,
DESI J051.8232-57.0766,
DESI J227.0188-29.5229,
DESI J255.5785-79.7479,
DESI J328.8211-13.8812,
DESI J342.3208-77.5182,
DESI J016.6847-62.4519,
DESI J046.9292-70.7512,
DESI J347.0871+14.9104,
DESI J198.4902+04.2816,
DESI J298.3850-76.1057,
DESI J243.3239-19.5474,
DESI J351.3096+33.0480,
DESI J205.2117-22.7887,
DESI J258.4808-77.3745,
DESI J159.9999-87.0109,
DESI J005.0139+22.3455,
DESI J346.4023+18.9398,
DESI J295.6550-69.1034,
DESI J351.4799+32.3065,
DESI J351.0059+33.4279,
DESI J262.2900-77.0207,
DESI J318.9288-07.8742,
DESI J238.3593-24.7224,
DESI J043.5883-60.8688,
DESI J244.5752-80.6649,
DESI J317.6773-04.7067,
DESI J168.5853-86.4798,
DESI J059.5707-02.5188,
DESI J232.1849-30.6753,
DESI J257.9744+18.5377,
DESI J209.6727-40.1924,
DESI J279.9321-70.2391,
DESI J347.8447+24.1943,
DESI J359.5786-02.3447,
DESI J309.0867-00.3483,
DESI J230.4997-29.5043,
DESI J321.6422-05.9456,
DESI J233.6406-26.6587,
DESI J346.0862+21.0970,
DESI J330.5939+05.9611,
DESI J262.2089-79.2926,
DESI J334.6439+27.2433,
DESI J149.8067-87.4500,
DESI J152.1805-86.4264,
DESI J242.9515-19.1987,
DESI J234.7060-06.8569,
DESI J037.5149-54.4875,
DESI J066.3722-35.1803,
DESI J112.4783+32.8207,
DESI J221.5670+34.1548,
DESI J325.9892+20.2586,
DESI J356.7062+21.1067,
DESI J315.6795-02.8876,
DESI J026.0219+17.5737,
DESI J036.8941-79.8004,
DESI J234.9665-84.7393,
DESI J293.2600-65.2891,
DESI J242.9553-19.0567,
DESI J257.2067-79.8758,
DESI J025.5036+16.3443,
DESI J017.2946-24.5408,
DESI J256.0087+27.1315,
DESI J221.6514-84.5297,
DESI J348.7565+20.5321,
DESI J179.2320-36.5014,
DESI J347.5203+19.3677,
DESI J229.2740-32.4601,
DESI J181.4786-29.7069,
DESI J232.0720-28.6957,
DESI J050.0112+04.2295,
DESI J081.5715-61.9288,
DESI J203.1869-28.9386,
DESI J286.5101-77.2437,
DESI J020.5030+27.5182,
DESI J320.5285-07.2173,
DESI J125.8798-81.0537,
DESI J348.4117-08.5013,
DESI J344.9153+22.8045,
DESI J233.0834-27.3700,
DESI J132.5533-04.1465,
DESI J220.8838-32.9250,
DESI J352.8138+31.1998,
DESI J010.7490-60.6291,
DESI J185.9120+12.1850,
DESI J316.1646-03.3624,
DESI J347.2656+22.6424,
DESI J055.1249-58.0591,
DESI J006.4845-32.7433,
DESI J289.5882-68.8340,
DESI J233.9651-27.1437,
DESI J220.7649-86.9636,
DESI J346.5115+20.7879,
DESI J322.0669-07.2695,
DESI J351.3369+33.2820,
DESI J168.8888-86.7141,
DESI J227.3199-29.5183,
DESI J261.5512-78.1079,
DESI J321.7240-82.5722,
DESI J194.1324+26.3213,
DESI J021.8030+14.2982,
DESI J036.8534-82.3241,
DESI J090.9704-44.7897,
DESI J232.1859-28.3292,
DESI J119.0019-87.0805,
DESI J259.3599-79.2590,
DESI J216.2002-86.9441,
DESI J317.6653-04.2655,
DESI J035.2243+19.1023,
DESI J136.3667-86.7224,
DESI J076.0625-06.8008,
DESI J295.6521-79.0845,
DESI J153.9234-07.6590,
DESI J317.6141-05.2342,
DESI J346.7387+21.0380,
DESI J175.0233+03.9418,
DESI J348.1060+19.6233,
DESI J036.1352+19.1885,
DESI J333.1646-02.5166,
DESI J308.2474+05.4203,
DESI J243.2964-19.9630,
DESI J240.4016-82.8342,
DESI J014.7252-06.8533,
DESI J020.7115+16.9586,
DESI J352.6708-40.7841,
DESI J007.3578+01.3950,
DESI J234.1311-29.5616,
DESI J173.8406-82.9239,
DESI J290.6325-79.0595,
DESI J037.7984+09.5077,
DESI J343.4413-45.2920,
DESI J344.4080-36.4755,
DESI J166.6386-86.4689,
DESI J296.5901-81.3589,
DESI J263.4674+12.6209,
DESI J319.2749-07.7292,
DESI J317.0013-04.0760,
DESI J351.7155+30.6036,
DESI J031.7622+20.1869,
DESI J191.0063-88.2541,
DESI J099.5844-44.7039,
DESI J174.1756-19.6113,
DESI J202.4774+31.9472,
DESI J350.8247+33.7653,
DESI J215.7212-38.9587,
DESI J238.1423-26.2405,
DESI J299.4177-78.8427,
DESI J347.0431+15.8347,
DESI J294.6275-78.7623,
DESI J248.9701-83.0949,
DESI J076.5662-06.8853,
DESI J345.7840+22.8490,
DESI J227.7510-31.9371,
DESI J083.4228-25.1026,
DESI J259.0021-79.5785,
DESI J325.5107+13.6221,
DESI J041.7865+12.7710,
DESI J035.3083+19.5193,
DESI J317.0237-11.2919,
DESI J229.2488-24.4007,
DESI J359.8871+32.3286,
DESI J243.2092-19.0124,
DESI J305.2737-53.3529,
DESI J052.1126-36.2750,
DESI J016.8778+08.1977,
DESI J008.7265+04.6691,
DESI J196.3987-08.8018,
DESI J293.2053-76.8369,
DESI J295.5355-69.0524,
DESI J177.8815-86.8081,
DESI J231.9100-84.2074,
DESI J061.7673+00.9995,
DESI J242.7659-19.4823,
DESI J289.2517-36.8456,
DESI J229.0700-84.7718,
DESI J163.4194-17.3341,
DESI J295.2818-69.1948,
DESI J237.6097-87.6467,
DESI J329.2200-02.5210,
DESI J233.9613-27.8616,
DESI J127.0771-87.6295,
DESI J214.8506-84.4531,
DESI J117.4893+34.0971,
DESI J070.2961-06.0887,
DESI J083.4497-22.0753,
DESI J307.1833-59.3919,
DESI J232.1425-27.8940,
DESI J288.8551-43.5940,
DESI J326.4098+03.5715,
DESI J233.3334-08.7674,
DESI J004.2246-07.3840,
DESI J203.7503-84.5729,
DESI J234.1669-87.1258,
DESI J317.9800+07.2180,
DESI J289.6189-37.9228,
DESI J229.8502-33.5106,
DESI J231.9997-26.6345,
