OBJNAME,REGION
WISEA J102704.76+103622.2,
SDSS J102754.20+094907.2,
WISEA J102804.44+270606.1,
SDSS J102843.08-000839.2,
WISEA J102841.94+205302.1,
SDSS J102842.20+205303.8,
WISEA J102856.24-000202.2,
SDSS J102856.59-000213.3,
SDSS J102855.72+123449.2,
SDSS J102855.29+123458.1,
2MASX J10290633+0825038,
SDSS J102906.25+082517.2,
SDSS J102912.79+252343.5,
WISEA J103122.66+041441.6,
SDSS J103122.94+041426.1,
WISEA J103249.85+105732.6,
SDSS J103249.49+105744.9,
2MASX J10325273+2740032,
2MASS J10325275+2740032,
SDSS J103253.97+274007.0,
SDSS J103306.41+320429.6,
SDSS J103309.26+045146.8,
SDSS J103322.71+262310.8,
SDSS J103410.47+174209.6,
2MASS J10342108+1300119,
WISEA J103635.94+231801.3,
SDSS J103636.42+231800.5,
2MASX J10371193+0852363,
SDSS J103712.53+085247.0,
SDSS J103735.20+083840.2,
WISEA J103734.47+083828.8,
SDSS J103738.56+195002.2,
SDSS J103745.94+114905.3,
SDSS J103755.59+101936.8,
MGC 0009632,
SDSS J103806.25-000321.0,
WISEA J103807.57-000324.6,
SDSS J103831.94+011752.4,
SDSS J103845.44+141215.7,
SDSS J103851.97+240421.6,
WISEA J103851.17+240426.1,
SDSS J103924.04+113849.4,
2MASS J10392934+0239426,
SDSS J103938.15+250259.1,
SDSS J103954.26+005857.6,
WISEA J104016.11+065525.6,
WISEA J104015.82+065513.5,
SDSS J104015.73+065523.9,
SDSS J104039.58+135245.2,
SDSS J104129.87+054156.0,
WISEA J104130.66+054207.9,
WISEA J104201.67+240032.5,
SDSS J104201.90+240037.8,
SDSS J104206.24+210747.0,
WISEA J104300.77+142119.4,
SDSS J104301.21+142127.6,
SDSS J104308.38-000539.3,
2MASS J10431107+1848564,
WISEA J104338.26+281720.7,
WISEA J104339.46+281705.5,
SDSS J104338.99+281712.5,
SDSS J104427.68+074233.6,
WISEA J104501.51+125802.7,
SDSS J104500.59+125809.8,
SDSS J104504.64+171827.8,
SDSS J104527.93+131933.1,
SDSS J104530.72-014140.0,
WISEA J104611.83+213143.1,
SDSSCGB 09689.02,
WISEA J104630.14+223330.4,
WISEA J104642.83+013033.7,
SDSS J104642.85+013022.9,
SDSS J104910.03+062624.1,
WISEA J104910.42+062623.5,
WISEA J104910.45+062612.4,
WISEA J104910.66+243412.6,
WISEA J104910.12+243405.1,
SDSS J104910.44+243358.2,
WISEA J104938.65+223222.2,
SDSS J105111.85+251850.5,
SDSS J105124.76+233113.9,
SDSS J105134.88+180934.5,
SDSS J105137.53+301707.9,
2MASS J10515737+1122268,
SDSS J105158.15+112230.4,
WISEA J105220.63+101751.7,
SDSS J105220.20+101800.7,
SDSS J105343.58+095702.6,
SDSS J105400.39+111440.2,
SDSS J105433.10+192443.5,
WISEA J105557.22+151252.4,
WISEA J105611.94+181133.6,
SDSS J105611.54+181123.8,
SDSS J105708.91+134256.8,
WISEA J105717.43+262042.0,
SDSS J105730.20+121421.0,
WISEA J105741.90+215348.5,
SDSS J105742.43+215355.6,
WISEA J105750.00+094743.3,
WISEA J105749.98+094805.1,
WISEA J105928.89-010138.7,
SDSS J105927.98-010139.0,
SDSSCGB 26867.04,
WISEA J110002.16+043355.5,
SDSS J110002.37+043345.3,
SDSS J110018.98+070252.1,
SDSS J110102.05+095958.2,
WISEA J110101.97+100005.4,
WISEA J110204.39+270941.5,
WISEA J110237.05+214506.5,
SDSS J110236.07+214504.7,
SDSS J110242.22+052348.8,
WISEA J110433.91+282919.1,
SDSS J110434.21+282932.2,
SDSS J110451.24+183358.1,
WISEA J110458.66+330828.4,
SDSS J110457.80+330828.6,
SDSS J110544.97+123430.0,
SDSS J110551.29+134222.2,
2MASS J11062389+2258285,
SDSS J110623.91+225812.0,
WISEA J110639.80+224321.6,
SDSS J110640.02+224331.7,
SDSS J110707.32+030000.2,
WISEA J110730.26+030022.8,
WISEA J110734.52+030040.3,
SDSS J110734.75+030036.9,
SDSS J110751.12+220955.8,
SDSS J110802.66+250050.3,
WISEA J110802.09+250046.4,
WISEA J110818.57+063802.5,
SDSS J110819.05+063815.8,
WISEA J110822.64+034331.4,
SDSS J110822.60+034321.0,
SDSS J110831.18+220309.8,
SDSS J110851.85+312131.0,
SDSS J110935.80+033637.8,
SDSS J111021.13+213140.9,
WISEA J111131.53+250628.2,
WISEA J111146.13+323004.1,
SDSS J111158.00-003913.6,
WISEA J111157.67-003922.2,
SDSS J111208.91+080021.2,
SDSS J111228.06+281641.6,
SDSS J111257.86+024345.3,
SDSS J111335.85-002844.1,
WISEA J111336.55-002850.1,
WISEA J111445.29+232417.8,
SDSS J111502.39+123008.2,
SDSS J111507.91+134144.5,
SDSS J111519.47+091842.2,
SDSS J111535.73+164033.1,
WISEA J111546.92+151131.4,
SDSS J111546.32+151136.9,
WISEA J111623.12+032938.6,
SDSS J111623.79+032946.3,
SDSS J111626.58+200509.6,
WISEA J111631.63+071833.5,
SDSS J111643.50+063903.2,
WISEA J111643.12+063912.0,
SDSS J111652.14+330051.6,
SDSS J111707.86+162147.0,
SDSS J111746.30+174424.6,
SDSS J111805.63+184745.7,
WISEA J111807.46+081110.3,
WISEA J111842.48+152217.6,
SDSS J111843.26+152230.2,
SDSS J111907.27+085345.1,
2MASS J11190748+0853545,
SDSS J111920.19+072439.8,
WISEA J111926.23+231546.9,
SDSS J111925.18+231547.8,
SDSS J111944.86+062432.3,
WISEA J111948.34+014121.8,
SDSS J111949.34+014128.7,
SDSS J111956.56+313948.7,
SDSS J112034.52+294049.3,
SDSS J112042.18+082458.1,
WISEA J112049.78-001221.1,
SDSS J112050.09-001227.9,
WISEA J112052.14+000409.6,
SDSS J112051.58+000402.0,
2MASS J11224052+2119258,
SDSS J112240.41+211931.8,
WISEA J112256.54+241651.7,
SDSS J112329.89+224306.7,
2MASX J11233896+1034180,
2MASX J11233862+1034260,
WISEA J112336.11+103420.0,
SDSS J112335.48+103436.4,
SDSS J112427.42+272058.1,
2MASS J11242727+2721048,
SDSS J112448.42+060331.2,
WISEA J112615.06+265328.6,
SDSS J112615.93+265332.9,
SDSS J112808.15+022348.5,
WISEA J112842.99+260236.0,
WISEA J112850.79+052028.2,
SDSS J112850.80+052014.9,
2MASS J11285881+0319117,
WISEA J112858.13+031913.6,
SDSS J112858.36+031907.0,
WISEA J112918.25+003800.0,
SDSS J112917.07+003754.6,
WISEA J112950.40+031913.1,
SDSS J112949.11+031741.6,
WISEA J112955.39-010333.5,
IC 2881,small
SDSS J112954.80+123041.5,
WISEA J112953.41+145706.7,
SDSS J112953.26+145724.0,
SDSS J113025.66+260341.2,
GALEXASC J113051.17+191441.4,
SDSS J113051.19+191432.0,
SDSS J113053.18+140855.2,
WISEA J113128.68+163122.0,
SDSS J113151.99+242642.0,
WISEA J113151.60+242649.7,
WISEA J113301.05+254938.3,
SDSS J113300.61+254925.3,
SDSS J113327.69+135848.2,
WISEA J113327.40+135855.6,
WISEA J113407.95+064458.4,
SDSSCGB 02616.02,
WISEA J113411.18+274014.0,
2MASS J11344080+2127100,
SDSS J113440.15+212708.0,
WISEA J113448.18+222948.7,
WISEA J113538.71-024259.0,
SDSS J113538.40-024250.3,
WISEA J113630.27+071431.0,
SDSS J113629.45+071422.3,
SDSS J113643.84+070616.1,
WISEA J113644.15+070620.7,
SDSS J113645.91+132541.2,
SDSS J113700.44+213211.1,
WISEA J113701.19+213206.6,
IRAS 11347+2026,
SDSS J113719.93+201000.6,
SDSS J113723.28+130419.2,
WISEA J113728.16-013531.4,
SDSS J113728.98-013539.1,
SDSS J113729.38-013536.1,
SDSS J113738.46+220229.5,
2MASS J11384002-0008476,
SDSS J113839.53-000844.5,
WISEA J113922.73+013119.5,
SDSS J113922.62+013131.3,
WISEA J113932.99+035046.9,
SDSS J113932.00+035053.6,
WISEA J113953.76+012740.3,
SDSS J113954.36+012746.5,
SDSS J114011.53+010451.7,
WISEA J114011.26+010446.5,
WISEA J114026.38+062335.7,
WISEA J114026.16+062328.3,
SDSS J114026.96+062332.1,
LCRS B113758.0-025940,
SDSS J114031.33-031603.8,
WISEA J114125.23+104517.1,
SDSS J114126.26+104508.9,
WAS 28,
SDSS J114223.80+101936.9,
SDSS J114224.67+191206.7,
WISEA J114237.92+192052.2,
WISEA J114304.08+205545.5,
SDSS J114303.36+205541.4,
SDSS J114310.96+290735.8,
WISEA J114345.05-011628.1,
SDSS J114346.09-011633.8,
SDSS J114344.06+252720.5,
SDSS J114348.59-014255.1,
SDSS J114348.73-014246.3,
SDSS J114418.03+135637.5,
SDSS J114435.11+140904.9,
WISEA J114435.42+140917.7,
SDSS J114436.17+194516.8,
WISEA J114505.86+194732.9,
SDSS J114506.81+194730.5,
SDSS J114530.20-003700.5,
SDSS J114551.05+200329.6,
SDSS J114551.08+200340.1,
SDSS J114550.41+254957.0,
SDSS J114550.97+254949.0,
SDSS J114625.52-005449.7,
SDSSJ114638.14+061023.9,
SDSS J114738.97+220332.0,
SDSS J114948.87+062549.6,
WISEA J114949.22+062553.4,
WISEA J115002.86+192223.7,
SDSS J115003.16+192238.2,
SDSS J115004.65+250205.6,
SDSS J115041.80-012708.5,
WISEA J115116.53+215534.7,
SDSS J115115.64+215536.0,
TOLOLO 1148+112,
SDSS J115117.41+105414.7,
SDSS J115209.74+212439.2,
SDSS J115224.23+201934.3,
WISEA J115250.19+233116.9,
WISEA J115250.91+233124.0,
SDSS J115250.75+233128.5,
SDSS J115257.72+241354.0,
SDSS J115316.46+274237.5,
WISEA J115322.23+265759.0,
SDSS J115321.53+265806.1,
SDSS J115325.88+153637.5,
WISEA J115332.91+112121.9,
SDSS J115332.62+112114.4,
SDSS J115332.98+112135.2,
WISEA J115348.63+081504.2,
SDSS J115348.96+081515.1,
WISEA J115408.52+104413.5,
SDSS J115408.75+104409.3,
SDSS J115417.98+093958.9,
WISEA J115448.28+130820.6,
SDSS J115448.84+130832.2,
SDSSCGB 01299.02,
SDSS J115503.73+225723.8,
SDSS J115503.25+225724.6,
SDSS J115505.24+221318.6,
WISEA J115523.73+150756.8,
SDSS J115523.19+150744.5,
WISEA J115533.57+023241.8,
SDSS J115533.49+023234.6,
SDSS J115637.86+221746.9,
SDSSCGB 00171.02,
WISEA J115755.16+262706.6,
SDSS J115754.13+262716.3,
SDSS J115756.88+001225.9,
WISEA J115817.20+010700.9,
SDSS J115816.07+010706.8,
SDSS J115830.25+103150.3,
SDSS J115910.65+175938.9,
SDSS J115956.50+080036.3,
SDSS J120005.31-011832.1,
SDSS J120040.93+262056.9,
SDSS J120140.60-011220.4,
WISEA J120421.15+005839.9,
SDSS J120421.82+005836.1,
SDSS J120429.71+212843.5,
WISEA J120430.41+212837.9,
WISEA J120431.43-001008.0,
SDSS J120432.41-001001.6,
SDSS J120436.36+063113.8,
WISEA J120441.45+165124.2,
SDSS J120441.13+165122.6,
SDSS J120447.13+170201.3,
SDSS J120447.51+170159.7,
SDSS J120455.34-004148.6,
WISEA J120543.97+103809.6,
SDSS J120543.31+103808.5,
WISEA J120551.77+130558.9,
SDSS J120552.44+130556.9,
WISEA J120640.31+104653.2,
SDSS J120639.57+104647.5,
SDSS J120748.99+121542.9,
2MASS J12084850+1710144,
SDSS J120919.13+230416.2,
WISEA J120954.96-003315.9,
SDSS J120954.34-003322.6,
SDSS J121011.78+112108.6,
2MASS J12112742+1037223,
SDSSCGB 05053.03,
2MASX J12122486+2118259,
SDSS J121225.21+211830.7,
SDSS J121237.74-014415.3,
WISEA J121245.60+035630.1,
WISEA J121309.21+234103.3,
SDSS J121417.02+284626.1,
SDSS J121549.42+294759.0,
SDSS J121644.03+254136.2,
SDSS J121721.55+013553.4,
SDSS J121744.50-011200.2,
SDSS J121745.40-011150.8,
SDSS J121757.33+280417.6,
WISEA J121826.72+045826.3,
SDSS J121858.20+080915.9,
WISEA J121917.82+210512.4,
SDSS J121917.53+210501.2,
SDSS J121933.52+204925.5,
SDSS J121942.54+005035.7,
WISEA J121941.95+005026.2,
WISEA J122051.23-012237.0,
SDSS J122051.70-012230.1,
SDSS J122118.03-012758.4,
SDSS J122121.12+003720.1,
SDSS J122124.68+011729.3,
2MASS J12213938+1330098,
WISEA J122141.69+091714.6,
WISEA J122143.75+135747.3,
SDSS J122144.10+135736.7,
SDSS J122154.35+114815.6,
SDSS J122253.08+280641.5,
SDSS J122335.30+014945.8,
WISEA J122335.08+014938.6,
WISEA J122336.43+013459.6,
SDSS J122336.36+013443.1,
SDSS J122342.15+005743.3,
WISEA J122343.52+165824.0,
SDSS J122342.82+165829.2,
SDSS J122344.65+234625.2,
SDSS J122345.02+234616.2,
SDSS J122528.25+290958.1,
SDSS J122535.88+100926.7,
SDSS J122536.33+064533.3,
SDSS J122627.43+161238.2,
SDSS J122716.28+083632.4,
SDSS J122750.78+261928.6,
SDSSCGB 06022.03,
SDSS J122819.26+001352.2,
SDSS J122903.97+124216.3,
SDSS J122927.80+275525.0,
WISEA J122927.27+275534.0,
SDSS J123007.48+230032.2,
SDSS J123007.57+233248.3,
SDSS J123051.32+084713.5,
SDSS J123240.79+011546.9,
SDSS J123246.10+013407.7,
WISEA J123245.57+060922.8,
SDSS J123246.08+060929.8,
SDSS J123251.89+095847.1,
SDSS J123329.16+060533.7,
SDSSCGB 09160.04,
SDSS J123339.88+033616.8,
SDSS J123341.29+235914.2,
SDSS J123342.50+235911.1,
WISEA J123342.96+034843.9,
SDSS J123343.71+034841.6,
SDSS J123355.76+100608.3,
SDSS J123433.21+263933.4,
SDSS J123627.72+174053.1,
SDSS J123628.28+174047.0,
SDSS J123649.60+164635.7,
SDSS J123652.03-003521.9,
SDSS J123756.01+273742.8,
SDSS J123800.87+032118.5,
SDSSJ123850.70+245029.6,
SDSS J123938.09+132411.5,
2MASX J12400049+2705292,
2MASX J12405371+1425467,
SDSS J124054.68+142542.1,
SDSS J124129.86+184104.3,
WISEA J124139.48-004924.4,
SDSS J124140.48-004933.2,
SDSS J124246.17+173645.6,
VCC 1960,
SDSS J124332.76+172015.6,
WISEA J124413.74+260805.8,
SDSSJ124414.16+260811.1,
WISEA J124415.00+013730.1,
SDSS J124415.26+013721.9,
WISEA J124445.73-010129.3,
WISEA J124445.95-010113.3,
SDSS J124502.52+205831.2,
WISEA J124514.01+141908.4,
SDSS J124514.70+141905.7,
SDSS J124548.26+053005.6,
SDSS J124548.32+053011.3,
SDSS J124700.43+132042.8,
SDSS J124734.95+101210.0,
SDSS J125035.83+002914.1,
SDSS J125036.31+002902.5,
WISEA J125127.72+092113.6,
SDSS J125127.78+092126.7,
WISEA J125130.93+082058.1,
SDSS J125131.66+082101.8,
WISEA J125302.68-001613.4,
SDSS J125302.01-001612.3,
SDSS J125327.37+004808.2,
WISEA J125344.26-012503.7,
SDSS J125345.23-012510.7,
SDSS J125500.27+272902.7,
SDSS J125528.54+145818.0,
IRAS 12542+0844,
SDSS J125648.30+082821.3,
WISEA J125655.33+102000.5,
SDSS J125707.87-012511.8,
SDSS J125733.98+035525.7,
WISEA J125826.04+123601.1,
WISEA J125825.78+123612.9,
SDSS J125830.29+281400.7,
WISEA J125916.25+131816.4,
SDSS J125915.96+131821.7,
SDSS J125931.12+165854.3,
SDSS J125935.18+202610.8,
SDSS J130008.00+120116.7,
SDSS J130047.90+115217.7,
SDSS J130050.69+240620.1,
SDSSJ130222.63+315753.3,
SDSS J130300.31+125643.0,
WISEA J130320.09+173716.7,
WISEA J130401.87+190812.1,
SDSS J130401.13+190806.9,
SDSS J130419.69+105613.3,
SDSS J130428.71+190706.8,
SDSS J130434.17+264625.8,
SDSS J130619.90+215248.2,
2MASX J13062593+0019019,
SDSS J130625.38+001859.7,
SDSS J130643.44+200000.3,
SDSS J130659.45+022144.2,
WISEA J130803.64+212800.2,
WISEA J130804.16+212751.0,
SDSS J130854.20+103123.2,
SDSS J130905.85+060938.6,
WISEA J131020.68-011924.3,
WISEA J131036.05+011826.3,
SDSS J131036.49+011811.4,
WISEA J131056.12+204922.6,
SDSS J131055.94+204911.2,
WISEA J131102.21+024552.3,
SDSSCGB 00255.03,
VIII Zw 258,
SDSS J131135.15+054729.1,
WISEA J131137.78+082832.9,
SDSS J131136.98+082833.2,
SDSS J131203.95+195530.4,
WISEA J131226.39-010619.7,
SDSS J131225.88-010613.1,
SDSS J131230.89+052023.7,
WISEA J131318.32+104312.5,
WISEA J131317.86+104325.1,
SDSS J131318.06+104304.6,
2MASX J13135209+0940381,
WISEA J131352.93+094034.9,
SDSS J131351.91+094034.7,
WISEA J131423.54+271920.0,
SDSS J131423.76+271932.3,
SDSS J131446.02+260629.8,
SDSS J131514.30+085446.5,
SDSS J131522.70+080816.2,
WISEA J131612.44+112148.6,
SDSS J131611.76+112158.2,
WISEA J131631.16+174601.6,
SDSS J131632.05+174605.9,
SDSS J131632.47+222017.7,
SDSS J131640.55+003516.8,
SDSS J131702.35+285216.2,
SDSS J131743.48-023708.9,
SDSS J131856.96+105542.8,
WISEA J131905.84+153017.9,
SDSS J131904.98+153019.2,
WISEA J131914.21-015439.8,
SDSS J131939.82+055753.2,
2MASS J13194985+1219351,
WISEA J131948.69+121932.5,
SDSS J131949.98+121939.7,
SDSS J131956.17+102640.2,
SDSS J132006.64+240511.3,
SDSS J132025.67+303603.0,
WISEA J132050.07+020602.3,
SDSS J132049.25+020600.9,
SDSS J132232.42+064904.2,
SDSS J132305.71+035813.9,
WISEA J132325.37+143717.6,
SDSS J132326.21+143718.0,
WISEA J132327.56+083817.4,
SDSS J132326.72+083816.3,
SDSS J132642.29+233007.3,
WISEA J132845.04-015123.7,
SDSS J132845.58-015141.9,
SDSS J133044.21-010922.1,
WISEA J133044.66-010928.9,
SDSS J133125.59+135717.1,
SDSS J133203.06+023714.5,
WISEA J133204.53+181644.0,
SDSSCGB 00282.04,
SDSS J133203.91+181652.6,
SDSS J133220.18+242102.8,
SDSS J133238.25+180411.6,
SDSS J133305.43+182407.4,
SDSS J133321.42+093141.9,
WISEA J133340.07+223429.9,
SDSS J133340.74+223434.5,
WISEA J133355.33+174533.9,
SDSS J133354.54+174522.6,
SDSS J133406.72-000655.9,
WISEA J133406.30-000702.0,
SDSS J133448.56-012334.6,
WISEA J133448.56+003255.2,
SDSS J133448.75+003307.9,
SDSS J133455.52+255522.0,
SDSS J133559.52+034544.9,
SDSS J133624.37+142226.8,
SDSS J133627.56+241537.1,
SDSS J133627.61+241524.8,
WISEA J133631.00+181207.3,
WISEA J133643.15+034849.9,
WISEA J133643.10+034834.4,
2MASS J13364361-0329568,
WISEA J133726.74-025327.8,
SDSS J133725.97-025325.5,
WISEA J133730.26+302206.6,
SDSS J133729.66+302206.4,
SDSS J133741.58+192831.4,
WISEA J133748.84+104252.1,
SDSS J133748.93+104304.6,
WISEA J133854.84-004300.8,
SDSS J133855.49-004306.3,
WISEA J133951.11-004345.2,
SDSS J133951.88-004342.7,
WISEA J134019.66+140741.0,
SDSS J134018.86+140740.0,
WISEA J134027.91+101213.5,
SDSS J134027.31+101219.1,
SDSS J134118.08+025031.5,
VIII Zw 330 NED01,
SDSS J134148.73+100923.0,
VIII Zw 330 NED03,
WISEA J134151.85+032427.7,
SDSS J134150.99+032426.7,
SDSS J134233.65+194402.9,
SDSS J134304.76+082737.7,
WISEA J134313.38+100017.9,
WISEA J134313.31+100028.0,
SDSS J134312.79+100030.9,
SDSS J134324.73+232801.9,
WISEA J134332.19+292500.5,
WISEA J134342.72-001108.4,
SDSS J134343.16-001059.0,
SDSS J134351.96+010252.1,
WISEA J134352.15+010246.1,
WISEA J134350.65+161116.4,
2MASS J13435182+1611147,
SDSS J134351.38+161112.1,
WISEA J134424.02-010647.7,
SDSS J134423.48-010655.4,
SDSS J134508.29+122545.7,
SDSS J134513.56+273249.0,
GALEXASC J134514.55+273243.2,
SDSS J134527.41+032550.4,
SDSS J134532.90+203157.5,
WISEA J134548.83+285743.6,
SDSS J134549.29+285751.4,
WISEA J134608.72+274130.8,
SDSS J134608.96+274121.6,
WISEA J134622.72-005011.0,
SDSS J134623.71-005006.1,
2MASX J13464637+1804545,
SDSS J134654.82+143245.5,
WISEA J134655.30+143252.6,
WISEA J134656.66+135448.6,
SDSS J134656.05+135500.8,
SDSS J134904.29+040714.4,
SDSS J134918.16+240532.2,
SDSS J134925.02-000450.0,
SDSS J135006.07+225008.8,
WISEA J135019.74+291003.2,
SDSS J135020.50+291009.4,
WISEA J135032.04-013748.0,
SDSS J135031.23-013758.3,
2MASS J13512805+0915599,
SDSS J135127.65+091559.1,
SDSS J135138.95+020922.7,
SDSS J135156.87+090857.4,
2MASX J13515641+0909033,
SDSS J135308.32+145421.9,
SDSS J135321.47+060038.1,
SDSS J135322.28+060038.2,
SDSSCGB 67396.03,
SDSS J135337.54+182548.7,
WISEA J135340.72+000746.5,
SDSS J135340.25+000739.2,
WISEA J135355.92+264946.3,
SDSS J135356.58+264953.4,
2MASS J13540001+2528161,
SDSS J135400.63+252812.3,
SDSS J135439.26+224131.8,
WISEA J135456.22+043046.4,
SDSS J135457.17+043041.3,
SDSS J135500.26+072117.6,
WISEA J135514.14+174158.9,
SDSS J135513.47+174207.3,
WISEA J135538.85+052823.6,
SDSS J135539.07+052812.6,
WISEA J135548.60+204002.0,
SDSS J135547.54+203959.4,
WISEA J135553.43+052635.1,
SDSS J135632.23+100903.3,
SDSS J135631.41+100856.8,
SDSS J135737.51+282636.6,
WISEA J135744.80+073212.4,
SDSS J135805.61+282521.5,
SDSS J135846.63+045213.8,
WISEA J135846.12+045215.5,
SDSS J135911.89+102444.1,
WISEA J135911.71+102438.0,
SDSS J135943.15+010648.3,
SDSS J140028.07+083507.2,
WISEA J140027.81+083502.3,
SDSS J140033.59+223723.1,
SDSS J140034.88+230427.0,
SDSS J140036.85+280439.1,
WISEA J140037.26+280429.3,
SDSS J140043.25+065547.3,
WISEA J140107.51+104859.9,
SDSS J140126.28+303511.7,
WISEA J140126.55+303446.8,
SDSS J140130.10+045145.1,
SDSS J140129.16+081832.6,
SDSS J140131.94+195204.4,
SDSS J140233.61+080937.9,
SDSS J140256.74+281038.2,
WISEA J140256.64+281019.8,
WISEA J140257.68+281023.2,
2dFGRS N272Z204,
SDSSCGB 01732.03,
SDSS J140320.00+102307.6,
WISEA J140319.73+102316.7,
SDSS J140427.35-011622.2,
SDSS J140457.64+141242.1,
WISEA J140456.73+141238.0,
WISEA J140457.98+141232.1,
SDSS J140510.47+162813.1,
WISEA J140513.90+234515.9,
SDSS J140513.44+234528.4,
WISEA J140533.82+115406.2,
SDSS J140534.55+115401.8,
SDSS J140543.00+132613.8,
WISEA J140553.22+250418.0,
SDSS J140554.06+250405.8,
SDSS J140632.16-001734.1,
WISEA J140730.69-004724.6,
SDSS J140729.93+040225.8,
WISEA J140729.09+040214.5,
WISEA J140729.32+040229.2,
SDSS J140747.67+190518.2,
SDSS J140829.91+060812.3,
SDSS J140831.61+195136.2,
WISEA J140832.11+195125.8,
SDSS J140839.59+290620.9,
WISEA J140838.47+290632.2,
SDSS J140849.45+105542.0,
2MASS J14085004+1055532,
SDSS J140906.56+301058.7,
SDSS J140923.37+142445.0,
WISEA J140924.00+142437.9,
SDSS J140938.44+104954.3,
WISEA J140939.47+260839.6,
SDSS J140939.41+260823.4,
WISEA J141000.52+120728.4,
SDSSCGB 00753.02,
WISEA J141006.02+135331.4,
WISEA J141006.60+135330.1,
SDSS J141006.64+135337.8,
SDSS J141011.50+292604.7,
WISEA J141024.02+013904.5,
SDSS J141024.00+013853.5,
SDSS J141051.81+190110.6,
WISEA J141053.68+161019.9,
SDSS J141053.67+161004.2,
SDSS J141055.22+013805.3,
WISEA J141055.86+013800.8,
WISEA J141104.67+050809.7,
SDSS J141105.07+050800.6,
WISEA J141105.45+241133.2,
WISEA J141110.72+051221.8,
SDSS J141111.09+051232.8,
WISEA J141116.75+233708.3,
SDSS J141118.37+012607.0,
SDSS J141132.22+283737.5,
WISEA J141210.38+211102.9,
SDSS J141210.87+211115.9,
SDSS J141227.84+000619.4,
WISEA J141238.42-002913.2,
SDSS J141237.86-002922.8,
SDSS J141250.67+024955.1,
WISEA J141250.39+024959.0,
SDSS J141256.02+222602.3,
SDSS J141343.10+135907.4,
WISEA J141342.94+135912.7,
SDSS J141352.47+015350.5,
SDSS J141359.99+094559.3,
SDSS J141409.27-001636.3,
SDSS J141408.70-001639.4,
SDSS J141429.80+015452.0,
SDSS J141437.63+104620.8,
WISEA J141440.65+002346.3,
SDSS J141440.37+002401.5,
WISEA J141439.18+111222.8,
SDSS J141438.49+111231.2,
SDSS J141451.11+010936.0,
WISEA J141454.39+054042.0,
WISEA J141505.22-001456.1,
WISEA J141504.18-001459.5,
WISEA J141512.87+013817.2,
SDSS J141513.39+013826.6,
SDSS J141541.78-011103.1,
SDSS J141603.53+284818.5,
SDSS J141645.12-000114.2,
SDSS J141647.70-005645.8,
WISEA J141709.46-013521.8,
SDSS J141709.27-013511.1,
SDSS J141744.89+170340.4,
SDSS J141749.68+023739.1,
SDSS J141810.27+194131.9,
WISEA J141840.34-014835.2,
WISEA J141840.60-014819.9,
SDSS J141840.12-014823.4,
SDSS J141912.03+094116.9,
WISEA J141924.98+062228.0,
SDSS J141925.98+062229.4,
SDSS J141932.97+175821.0,
WISEA J142016.64+133716.6,
SDSS J142016.72+133701.3,
WISEA J142031.64+130238.1,
WISEA J142030.49+130231.9,
SDSS J142031.21+130230.5,
SDSS J142046.34+052942.7,
SDSS J142047.40+303625.8,
SDSS J142135.48+012254.4,
SDSS J142158.78-003519.9,
WISEA J142321.75+105856.0,
SDSS J142404.90+265303.4,
SDSS J142413.46+224736.1,
SDSS J142424.06+251432.3,
WISEA J142424.34+251427.3,
WISEA J142441.75+222844.2,
WISEA J142442.12+222846.4,
SDSS J142439.09+222827.6,
SDSS J142447.30+030243.1,
2MASS J14255786+0627242,
WISEA J142631.28+222440.1,
SDSS J142630.55+222443.7,
SDSS J142746.04-012600.9,
WISEA J142758.58+253255.0,
WISEA J142814.76+195910.5,
SDSS J142815.59+195906.4,
WISEA J142830.16+133340.0,
WISEA J142828.71+182408.6,
SDSS J142829.22+182424.1,
SDSS J142856.93+002134.5,
WISEA J142857.54+103101.9,
SDSS J142857.98+103116.0,
SDSS J142913.49+010411.7,
WISEA J142915.84+101736.8,
SDSS J142915.13+101739.4,
SDSS J142935.62+172446.0,
WISEA J142936.30+172446.0,
SDSS J142942.91+153035.0,
WISEA J142942.99+153022.4,
SDSS J143012.48-014318.0,
SDSS J143026.57-010757.6,
SDSS J143048.71+252921.1,
WISEA J143113.61+101448.7,
SDSS J143112.98+101453.9,
SDSS J143122.23+013632.8,
WISEA J143135.02+254555.9,
SDSS J143134.32+254553.1,
SDSS J143209.02+240133.7,
WISEA J143216.44-004020.5,
SDSS J143217.25-004023.9,
SDSS J143242.63+014135.6,
SDSS J143255.52+014526.3,
SDSS J143310.56-000807.3,
GAMA 593890,
WISEA J143310.93-000807.3,
SDSS J143321.09-010308.9,
GAMA 512280,
2MASX J14334456+2942479,
SDSS J143343.40+294247.5,
SDSS J143424.05+013305.2,
WISEA J143438.96+233003.8,
SDSS J143437.93+233010.8,
SDSS J143442.32+031756.0,
WISEA J143519.88+205455.4,
WISEA J143520.73+205501.5,
SDSS J143520.94+205505.6,
SDSS J143531.19+002031.8,
WISEA J143531.61+002032.6,
SDSSCGB 00887.02,
WISEA J143533.79+105020.3,
WISEA J143537.61+090542.8,
SDSS J143559.44+213627.3,
WISEA J143616.32-001356.3,
SDSS J143616.41-001406.6,
GALEXASC J143615.90-001405.6,
SDSS J143621.36+293113.5,
WISEA J143742.95+234507.5,
SDSS J143742.40+234457.9,
SDSS J143749.75+092247.7,
SDSS J143750.94+080939.9,
WISEA J143805.25+184748.2,
